iconst_2,ior,istore,iload,1
iconst_2,ishl,iload,iadd,1
idiv,newarray,astore,aload,1
if_icmpge,aload,getstatic,iload,1
if_icmpge,aload,iload,iload,1
if_icmpge,aload,iload,new,1
if_icmpge,getstatic,iload,iload,1
if_icmpge,getstatic,iload_1,getstatic,1
if_icmpge,getstatic,iload_1,iload,1
ifeq,aload,checkcast,invokevirtual,1
ifeq,aload,invokeinterface,astore,1
ifeq,aload_1,iconst_0,aaload,1
ifgt,iload_3,iconst_2,ishl,1
ifle,iload,iconst_1,ior,1
ifle,iload,iconst_2,ior,1
ifne,iconst_1,goto,ifeq,1
ifne,iconst_1,goto,ifne,1
ifnonnull,new,dup,ldc,1
iinc,iload,ifgt,iload_3,1
iload,aaload,invokevirtual,iinc,1
iload,aload,aastore,iinc,1
iload,anewarray,astore,iconst_0,1
iload,bipush,if_icmpge,getstatic,1
iload,bipush,imul,iload_1,1
iload,getstatic,iload,bipush,1
iload,iadd,daload,dadd,1
iload,iadd,daload,dstore,1
iload,iadd,istore_3,iload,1
iload,iconst_1,ior,istore,1
iload,iconst_2,iadd,istore,1
iload,iconst_2,ior,istore,1
iload,if_icmpge,aload,getstatic,1
iload,if_icmpge,getstatic,iload,1
iload,ifgt,iload_3,iconst_2,1
iload,iload,if_icmpge,getstatic,1
iload,iload,istore,istore,1
iload,istore,iconst_0,istore,1
iload,istore,istore,astore,1
iload,istore_2,iload_2,bipush,1
iload,new,dup,invokespecial,1
iload_1,aaload,invokestatic,getstatic,1
iload_1,aload_2,invokespecial,return,1
iload_1,getstatic,invokestatic,checkcast,1
iload_1,getstatic,invokestatic,iload_1,1
iload_1,invokespecial,i2b,bastore,1
iload_2,bipush,iadd,bipush,1
iload_2,daload,dstore,getstatic,1
iload_2,daload,dstore,iconst_0,1
iload_2,i2d,ddiv,dstore_3,1
iload_2,istore,iload,anewarray,1
iload_3,iconst_2,ishl,iload,1
iload_3,iconst_m1,ixor,ireturn,1
imul,anewarray,astore,iconst_0,1
imul,iload_1,invokespecial,i2b,1
invokeinterface,astore,aload,checkcast,1
invokeinterface,ifeq,aload,checkcast,1
invokeinterface,ifeq,aload,invokeinterface,1
invokespecial,astore,aload,astore,1
invokespecial,astore_0,aload_0,putstatic,1
invokespecial,checkcast,aastore,iinc,1
invokespecial,i2b,bastore,nop,1
invokespecial,ldc,invokevirtual,iload_2,1
invokespecial,putstatic,iconst_0,newarray,1
invokespecial,putstatic,iload_2,istore,1
invokestatic,astore,aload,aload,1
invokestatic,checkcast,arraylength,if_icmpge,1
invokestatic,checkcast,astore,aload,1
invokestatic,checkcast,astore_3,aload_3,1
invokestatic,getstatic,aload_0,invokevirtual,1
invokestatic,getstatic,invokestatic,invokevirtual,1
invokestatic,iload_1,aaload,invokestatic,1
invokestatic,invokevirtual,imul,anewarray,1
invokestatic,invokevirtual,istore_1,goto,1
invokestatic,invokevirtual,istore_1,iload_1,1
invokestatic,istore,iload,istore_2,1
invokestatic,sipush,istore_2,aload_1,1
invokevirtual,aload,invokevirtual,nop,1
invokevirtual,astore,astore,getstatic,1
invokevirtual,bipush,invokevirtual,iload_2,1
invokevirtual,bipush,invokevirtual,invokevirtual,1
invokevirtual,dup,ldc,invokestatic,1
invokevirtual,iconst_0,istore,iload_2,1
invokevirtual,iinc,goto,iload,1
invokevirtual,imul,anewarray,astore,1
invokevirtual,invokevirtual,astore,astore,1
invokevirtual,istore,iload,istore,1
invokevirtual,istore_1,goto,iload_1,1
invokevirtual,istore_1,iload_1,getstatic,1
invokevirtual,nop,goto,aload,1
ishl,iload,iadd,istore_3,1
istore,aload,invokevirtual,aload,1
istore,aload,new,dup,1
istore,aload_2,iload,getstatic,1
istore,astore,iconst_0,istore,1
istore,bipush,istore,dload,1
istore,dload,dload,dmul,1
istore,goto,iload,bipush,1
istore,iconst_0,istore,aload_2,1
istore,iload,anewarray,astore,1
istore,iload,bipush,if_icmpge,1
istore,iload,istore,iconst_0,1
istore,iload,istore_2,iload_2,1
istore,iload_2,bipush,iadd,1
istore,istore,astore,iconst_0,1
istore_1,goto,iload_1,getstatic,1
istore_1,iload_1,getstatic,invokestatic,1
istore_2,aload_1,astore_3,aload_3,1
istore_2,iload_2,bipush,iadd,1
istore_3,iconst_0,istore,iload,1
istore_3,iload,iconst_2,iadd,1
ldc,invokestatic,astore,aload,1
ldc,invokestatic,getstatic,aload_0,1
ldc,invokestatic,sipush,istore_2,1
ldc,invokevirtual,iload_2,invokevirtual,1
ldc2_w,dsub,dastore,iinc,1
ldc2_w,iload_2,i2d,ddiv,1
new,dup,getstatic,checkcast,1
new,dup,invokespecial,astore_0,1
new,dup,invokespecial,checkcast,1
new,dup,invokespecial,ldc,1
new,dup,ldc,invokespecial,1
newarray,astore,aload,iload,1
newarray,putstatic,iconst_0,newarray,1
newarray,putstatic,iload_2,bipush,1
newarray,putstatic,ldc2_w,iload_2,1
nop,aload,invokevirtual,return,1
nop,new,dup,getstatic,1
putstatic,iconst_0,anewarray,checkcast,1
putstatic,iconst_2,invokestatic,invokevirtual,1
putstatic,iload_2,bipush,iadd,1
putstatic,iload_2,istore,iload,1
putstatic,ldc2_w,iload_2,i2d,1
putstatic,new,dup,invokespecial,1
sipush,istore_2,aload_1,astore_3,1
